NES,United States (usa),Pin-Bot,1,1,1,$12
NES,United States (usa),Pinball,1,1,0,$5
NES,United States (usa),Pinball Quest,1,1,1,$27
NES,United States (usa),Pipe Dream,1,1,1,$20
NES,United States (usa),Pirates! (missing tab),1,0,1,$45
NES,United States (usa),Platoon,1,1,1,$15
NES,United States (usa),"Play Action Football, NES",1,1,1,$10
NES,United States (usa),Popeye,1,0,0,$12
NES,United States (usa),Power Blade,1,0,0,$45
NES,United States (usa),Power Blade 2,1,0,0,$400
NES,United States (usa),Power Punch II,1,0,0,$15
NES,United States (usa),Predator,1,1,1,$50
NES,United States (usa),Prince of Persia,1,0,0,$17
NES,United States (usa),Princess Tomato Salad Kingdom (sticker residue box),1,0,1,$115
NES,United States (usa),Pro Sport Hockey,1,0,0,$170
NES,United States (usa),Pro Wrestling,1,0,0,$7
NES,United States (usa),Punch-Out!!,1,1,1,$35
NES,United States (usa),"Punisher, The",1,1,1,$60
NES,United States (usa),Puss N' Boots: Pero's Great Adventure,1,0,1,$32
NES,United States (usa),Puzzle,1,0,0,$15
NES,United States (usa),Puzznic,1,0,1,$25
NES,United States (usa),Pyramid,1,0,1,$22
NES,United States (usa),Q*Bert,1,1,1,$25
NES,United States (usa),Qix,1,0,0,$37
NES,United States (usa),Quattro Adventure,1,0,0,$8
NES,United States (usa),Quattro Arcade,1,0,0,$7
NES,United States (usa),Quattro Sports,1,0,0,$6
NES,United States (usa),R.B.I. Baseball,1,0,1,$20
NES,United States (usa),R.B.I. Baseball (Licensed),1,0,0,$15
NES,United States (usa),R.B.I. Baseball 2,1,0,0,$8
NES,United States (usa),R.B.I. Baseball 3,1,0,1,$25
NES,United States (usa),R.C. Pro-Am,1,1,1,$22
NES,United States (usa),R.C. Pro-Am II,1,0,0,$75
NES,United States (usa),"Race America, Alex DeMeo's",1,0,1,$80
NES,United States (usa),RacerMate Challenge II,1,0,,$225
NES,United States (usa),Racket Attack,1,0,1,$12
NES,United States (usa),Rad Racer (w/ 3D glasses),1,1,1,$30
NES,United States (usa),Rad Racer II,1,1,1,$22
NES,United States (usa),Rad Racket - Deluxe Tennis II,1,0,0,$75
NES,United States (usa),Raid 2020,1,1,1,$55
NES,United States (usa),Raid on Bungeling Bay,1,0,0,$8
NES,United States (usa),Rainbow Islands,1,1,1,$70
NES,United States (usa),Rally Bike,1,0,0,$12
NES,United States (usa),Rambo,1,0,0,$5
NES,United States (usa),Rampage,1,1,1,$20
NES,United States (usa),Rampart,1,0,0,$12
NES,United States (usa),Remote Control,1,1,0,$12
NES,United States (usa),"Ren & Stimpy Show, The: Buckeroo$!",1,0,0,$15
NES,United States (usa),Renegade,1,1,1,$20
NES,United States (usa),Rescue - The Embassy Mission,1,1,1,$22
NES,United States (usa),Ring King,1,0,0,$7
NES,United States (usa),River City Ransom,1,0,0,$30
NES,United States (usa),Road Runner,1,1,1,$25
NES,United States (usa),RoadBlasters,1,1,1,$15
NES,United States (usa),Robin Hood - Prince of Thieves,1,1,1,$25
NES,United States (usa),RoboCop,1,1,1,$15
NES,United States (usa),RoboCop 2,1,0,0,$15
NES,United States (usa),RoboCop 3,1,0,0,$30
NES,United States (usa),Robodemons,1,0,0,$35
NES,United States (usa),RoboWarrior,1,1,1,$25
NES,United States (usa),Rock 'n Ball,1,1,1,$28
NES,United States (usa),Rocket Ranger,1,0,1,$15
NES,United States (usa),"Rocketeer, The",1,1,1,$27
NES,United States (usa),Rockin' Kats,1,0,0,$90
NES,United States (usa),Roger Clemens' MVP Baseball,1,1,1,$12
NES,United States (usa),Rollerball,1,1,1,$22
NES,United States (usa),Rollerblade Racer,1,0,0,$8
NES,United States (usa),Rollergames,1,0,1,$12
NES,United States (usa),Rolling Thunder,1,1,1,$25
NES,United States (usa),Romance of the Three Kingdoms,1,0,0,$12
NES,United States (usa),Romance of the Three Kingdoms II,1,0,0,$75
NES,United States (usa),Roundball 2-on-2 Challenge,1,1,1,$30
NES,United States (usa),Rush'n Attack,1,1,0,$12
NES,United States (usa),Rygar,1,0,1,$27
NES,United States (usa),S.C.A.T.,1,0,0,$90
NES,United States (usa),Secret Scout,1,0,0,$230
NES,United States (usa),Section-Z,1,0,0,$7
NES,United States (usa),Seicross,1,1,0,$5
NES,United States (usa),Sesame Street: 123,1,1,1,$12
NES,United States (usa),Sesame Street: ABC,1,1,1,$12
NES,United States (usa),Sesame Street: ABC/123,1,0,0,$8
NES,United States (usa),Sesame Street: Big Bird's Hide & Speak,1,0,0,$8
NES,United States (usa),Sesame Street: Countdown,1,0,0,$8
NES,United States (usa),Shadow of the Ninja,1,0,1,$120
NES,United States (usa),Shadowgate,1,1,1,$35
NES,United States (usa),Shatterhand,1,1,1,$130
NES,United States (usa),Shingen the Ruler,1,0,1,$17
NES,United States (usa),Shinobi,1,0,0,$10
NES,United States (usa),Shockwave,1,0,0,$20
NES,United States (usa),Shooting Range,1,1,1,$20
NES,United States (usa),Short Order/Eggsplode,1,0,1,$20
NES,United States (usa),Side Pocket,1,0,1,$20
NES,United States (usa),Silent Assault,1,0,1,$45
NES,United States (usa),Silent Service,1,1,1,$12
NES,United States (usa),Silk Worm,1,0,0,$15
NES,United States (usa),Silver Surfer,1,1,1,$55
NES,United States (usa),"Simpsons, The - Bart Vs. the Space Mutants",1,0,1,$20
NES,United States (usa),"Simpsons, The - Bart Vs. the World",1,1,0,$10
NES,United States (usa),"Simpsons, The - Bartman Meets Radioactive Man",1,1,1,$50
NES,United States (usa),"Simpsons, The - Krusty's Fun House",1,1,1,$40
NES,United States (usa),Skate or Die,1,1,1,$15
NES,United States (usa),"Skate or Die 2, The Search for Double Trouble",1,0,0,$7
NES,United States (usa),Ski or Die,1,0,1,$20
NES,United States (usa),Skull & Crossbones,1,0,0,$10
NES,United States (usa),Sky Kid,1,0,0,$8
NES,United States (usa),Sky Shark,1,1,1,$15
NES,United States (usa),Slalom,1,0,0,$7
NES,United States (usa),Smash T.V.,1,0,1,$30
NES,United States (usa),Snake Rattle n Roll,1,1,1,$30
NES,United States (usa),Snake's Revenge,1,0,1,$32
NES,United States (usa),Snoopy's Silly Sports Spectacular,1,1,1,$35
NES,United States (usa),Snow Brothers,1,0,0,$250
NES,United States (usa),Soccer,1,1,0,$8
NES,United States (usa),Solar Jetman - Hunt for the Golden Warpship,1,1,1,$22
NES,United States (usa),Solitaire,1,0,0,$15
NES,United States (usa),Solomon's Key,1,1,1,$40
NES,United States (usa),Solstice - The Quest for the Staff of Demnos,1,1,1,$20
NES,United States (usa),Space Shuttle Project,1,0,0,$20
NES,United States (usa),Spelunker,1,0,0,$10
NES,United States (usa),Spider-Man - Return of the Sinister Six,1,1,1,$35
NES,United States (usa),Spiritual Warfare,1,0,0,$15
NES,United States (usa),Spot: The Videogame!,1,1,0,$10
NES,United States (usa),Spy Hunter,1,1,1,$30
NES,United States (usa),Spy vs. Spy,1,1,1,$30
NES,United States (usa),"Sqoon (good, hang tab intact)",1,1,1,$600
NES,United States (usa),Stack-Up (w/ custom cart box),1,1,0,$115
NES,United States (usa),Stanley: The Search for Dr. Livingston,1,1,1,$75
NES,United States (usa),Star Force,1,0,0,$7
NES,United States (usa),Star Soldier,1,1,1,$22
NES,United States (usa),Star Trek 25th Anniversary,1,1,1,$30
NES,United States (usa),Star Trek: The Next Generation,1,0,0,$22
NES,United States (usa),Star Tropics,1,0,0,$10
NES,United States (usa),Star Tropics II - Zoda's Revenge,1,1,1,$40
NES,United States (usa),Star Voyager,1,0,0,$5
NES,United States (usa),Star Wars,1,0,1,$50
NES,United States (usa),Star Wars - The Empire Strikes Back,1,1,0,$30
NES,United States (usa),Starship Hector,1,0,1,$35
NES,United States (usa),Stealth ATF,1,1,1,$17
NES,United States (usa),Stinger,1,1,0,$25
NES,United States (usa),Street Cop,1,0,0,$25
NES,United States (usa),Street Fighter 2010 - The Final Fight,1,0,0,$10
NES,United States (usa),Strider,1,1,0,$8
NES,United States (usa),Stunt Kids,1,0,0,$30
NES,United States (usa),Sunday Funday: The Ride,1,1,1,$225
NES,United States (usa),Super C (fair),1,1,1,$35
NES,United States (usa),Super Cars,1,0,0,$15
NES,United States (usa),Super Dodge Ball,1,1,1,$55
NES,United States (usa),Super Glove Ball,1,1,1,$25
NES,United States (usa),"Super Jeopardy!, Talking",1,1,1,$12
NES,United States (usa),Super Mario Bros.,1,1,1,$27
NES,United States (usa),Super Mario Bros/Duck Hunt  (w/ custom box),1,1,1,$25
NES,United States (usa),SMB/Duck Hunt/WCTM (w/ custom box),1,0,1,$25
NES,United States (usa),Super Mario Bros. 2,1,1,1,$25
NES,United States (usa),Super Mario Bros. 3,1,1,1,$20
NES,United States (usa),"Super Off Road, Ivan ""Ironman"" Stewart's",1,1,1,$22
NES,United States (usa),Super Pitfall,1,1,1,$32
NES,United States (usa),Super Spike V'Ball,1,0,1,$17
NES,United States (usa),Super Spike V'Ball/WC Soccer (w/custom box),1,0,1,$20
NES,United States (usa),Super Spy Hunter,1,0,0,$35
NES,United States (usa),Super Team Games,1,0,0,$8
NES,United States (usa),Swamp Thing,1,1,1,$350
NES,United States (usa),Sword Master,1,0,0,$180
NES,United States (usa),Swords and Serpents,1,1,0,$7
NES,United States (usa),T & C II: Thrilla's Surfari,1,1,1,$55
NES,United States (usa),T & C Surf Designs,1,1,1,$25
NES,United States (usa),T2 Terminator 2: Judgment Day,1,1,1,$22
NES,United States (usa),Tag Team Wrestling,1,1,0,$7
NES,United States (usa),Talespin,1,1,0,$30
NES,United States (usa),Target: Renegade,1,0,1,$32
NES,United States (usa),Tecmo Baseball,1,1,1,$17
NES,United States (usa),Tecmo Bowl,1,0,1,$18
NES,United States (usa),Tecmo Cup: Soccer Game,1,0,0,$100
NES,United States (usa),Tecmo NBA Basketball,1,0,1,$18
NES,United States (usa),Tecmo World Wrestling,1,1,1,$30
NES,United States (usa),Teenage Mutant Ninja Turtles - Tournament Fighters,1,0,0,$150
NES,United States (usa),Teenage Mutant Ninja Turtles III - The Manhattan Project,1,0,0,$100
NES,United States (usa),Tennis,1,1,1,$35
NES,United States (usa),"Terminator, The",1,0,1,$70
NES,United States (usa),Terra Cresta,1,0,0,$35
NES,United States (usa),Tetris,1,0,1,$75
NES,United States (usa),Tetris,1,1,1,$15
NES,United States (usa),Tetris 2,1,1,1,$18
NES,United States (usa),"Three Stooges, The",1,1,1,$30
NES,United States (usa),Thundercade,1,0,1,$25
NES,United States (usa),Tiger-Heli,1,1,1,$18
NES,United States (usa),Tiles of Fate,1,0,0,$15
NES,United States (usa),Time Lord,1,1,1,$20
NES,United States (usa),Times of Lore (w/map),1,0,1,$100
NES,United States (usa),Tiny Toon Adventures,1,1,1,$45
NES,United States (usa),Tiny Toon Adventures 2 - Trouble in Wackyland,1,0,1,$45
NES,United States (usa),To The Earth,1,1,1,$22
NES,United States (usa),Toki,1,0,0,$45
NES,United States (usa),Tom & Jerry - The Ultimate Game of Cat and Mouse!,1,0,0,$12
NES,United States (usa),Tombs & Treasure,1,1,1,$75
NES,United States (usa),Toobin',1,1,1,$30
NES,United States (usa),Top Gun,1,1,1,$12
NES,United States (usa),Top Gun - The Second Mission,1,1,1,$15
NES,United States (usa),Top Players' Tennis Evert & Lendl,1,1,1,$20
NES,United States (usa),Total Recall,1,1,1,$30
NES,United States (usa),Touchdown Fever,1,0,0,$15
NES,United States (usa),Toxic Crusaders,1,0,1,$80
NES,United States (usa),Track & Field,1,0,0,$5
NES,United States (usa),Track & Field II,1,1,1,$18
NES,United States (usa),Trog!,1,0,0,$12
NES,United States (usa),Trojan,1,0,0,$8
NES,United States (usa),Trolls on Treasure Island,1,0,0,$32
NES,United States (usa),Twin Cobra,1,0,1,$27
NES,United States (usa),Twin Eagle,1,0,1,$17
NES,United States (usa),Ultimate Air Combat,1,0,0,$30
NES,United States (usa),Ultimate Basketball,1,1,1,$15
NES,United States (usa),Uncharted Waters,1,0,0,$90
NES,United States (usa),Uninvited,1,0,1,$100
NES,United States (usa),Urban Champion,1,0,0,$7
NES,United States (usa),Vegas Dream,1,1,1,$20
NES,United States (usa),Venice Beach Volleyball,1,0,0,$12
NES,United States (usa),Vindicators,1,0,1,$20
NES,United States (usa),Volleyball,1,1,0,$20
NES,United States (usa),Wacky Races,1,0,0,$180
NES,United States (usa),Wall Street Kid,1,1,1,$7
NES,United States (usa),Wally Bear and the No! Gang,1,0,0,$40
NES,United States (usa),Wayne Gretzky Hockey (Black Jersey),1,1,1,$27
NES,United States (usa),Wayne Gretzky Hockey (White Jerey),1,0,0,$7
NES,United States (usa),WCW: World Championship Wrestling,1,0,1,$22
NES,United States (usa),Werewolf - The Last Warrior,1,0,0,$12
NES,United States (usa),Wheel of Fortune,1,1,1,$12
NES,United States (usa),Wheel of Fortune Featuring Vanna White,1,0,0,$5
NES,United States (usa),Wheel of Fortune: Family Edition,1,0,1,$12
NES,United States (usa),Where in Time Is Carmen Sandiego?,1,1,1,$50
NES,United States (usa),Where's Waldo?,1,1,1,$25
NES,United States (usa),Who Framed Roger Rabbit?,1,1,1,$25
NES,United States (usa),Whomp 'Em,1,1,1,$115
NES,United States (usa),Widget,1,0,1,$130
NES,United States (usa),Wild Gunman,1,1,0,$25
NES,United States (usa),Willow,1,1,0,$20
NES,United States (usa),"Win, Lose or Draw",1,1,1,$12
NES,United States (usa),Winter Games,1,0,1,$15
NES,United States (usa),Wizardry Master Series: Proving Grounds of the Mad Overlord,1,0,0,$10
NES,United States (usa),Wizards & Warriors,1,1,1,$20
NES,United States (usa),"Wizards & Warriors III, Kuros.Visions of Power",1,1,1,$55
NES,United States (usa),Wolverine,1,1,0,$20
NES,United States (usa),World Champ,1,0,0,$35
NES,United States (usa),World Class Track Meet (w/ custom box),1,0,1,$15
NES,United States (usa),"World Cup, Nintendo",1,0,1,$20
NES,United States (usa),World Games,1,1,1,$17
NES,United States (usa),Wrath of the Black Manta,1,0,1,$15
NES,United States (usa),Wrecking Crew,1,0,0,$15
NES,United States (usa),Xenophobe,1,1,1,$20
NES,United States (usa),Xevious - The Avenger,1,1,1,$20
NES,United States (usa),Xexyz,1,0,0,$10
NES,United States (usa),Yo! Noid,1,0,1,$27
NES,United States (usa),"Young Indiana Jones Chronicles, The",1,0,0,$60
NES,United States (usa),Zanac,1,1,1,$27
NES,United States (usa),Zelda II - The Adventure of Link (Classic Series),1,1,1,$65
NES,United States (usa),Zombie Nation,1,0,0,$350
